ZE-Nr;ZE-Name;WKA-Name;WKA-Typ;ZE-Standort;ZE-Kanton;ZE-Status;Funktion: Turbinieren;Funktion: Pumpen;QTurbine [m3/sec];Inst. Turbinenleistung;"(""LTURBINE[MW]""/100)*""PROZ.ANTEILCH""";Max. Leistung ab Generator;"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Prod. ohne Umwälzbetrieb - W.;Prod. ohne Umwälzbetrieb - S.;Prod. ohne Umwälzbetrieb - J.;"(""PROD.OHNEUMWÄLZBETRIEB-J.""/100)*""PROZ.ANTEILCH""";QPumpe [m3/sec];Inst. Pumpenleistung;Leistungsaufnahme Motoren;Bedarf ohne Umwälzb. - W.;Bedarf ohne Umwälzb. - S.;Bedarf ohne Umwälzb. - J.;ZE-Erste-Inbetriebnahme;ZE-Letzte-Inbetriebnahme;ZE-Kote;Proz. Anteil CH;Kantonsanteil: Kanton Name (1);Kantonsanteil (1);Kantonsanteil: Kanton Name (2);Kantonsanteil (2);Kantonsanteil: Kanton Name (3);Kantonsanteil (3);Genutzte Gewässer - Name (1);Genutzte Gewässer - Name (2);Genutzte Gewässer - Name (3);Genutzte Gewässer - Name (4);Genutzte Gewässer - Name (5);Genutzte Gewässer - Name (6);Genutzte Gewässer - Name (7);"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Genutzte Gewässer - Name (8);Genutzte Gewässer - Name (9);Genutzte Gewässer - Name (10);Genutzte Gewässer - Name (11);Genutzte Gewässer - Name (12);Ersatzenergie: Richtung (1);Ersatzenergie: Partner (1);Ersatzenergie: Richtung (2);Ersatzenergie: Partner (2);Ersatzenergie: Richtung (3);Ersatzenergie: Partner (3);Ersatzenergie: Richtung (4);Ersatzenergie: Partner (4);Ersatzenergie: Richtung (5);Ersatzenergie: Partner (5);Ersatzenergie :Richtung (6);Ersatzenergie: Partner (6);Ersatzenergie: Richtung (7);Ersatzenergie: Partner (7);Ersatzenergie: Richtung (8);Ersatzenergie: Partner (8);Ersatzenergie: Richtung (9);Ersatzenergie: Partner (9);Ersatzenergie: Richtung (10);Ersatzenergie: Partner (10);Ersatzenergie: Richtung (11);Ersatzenergie: Partner (11);Ersatzenergie: Richtung (12);Ersatzenergie: Partner (12);Rechte - Name (1);Rechte - Endjahr (1);Rechte - Name (2);Rechte - Endjahr (2);Rechte - Name (3);Rechte - Endjahr (3);Rechte - Name (4);Rechte - Endjahr (4);Rechte - Name (5);Rechte - Endjahr (5);Rechte - Name (6);Rechte - Endjahr (6);Rechte - Name (7);Rechte - Endjahr (7);Rechte - Name (8);Rechte - Endjahr (8);Rechte - Name (9);Rechte - Endjahr (9);Rechte - Name (10);Rechte - Endjahr (10);Bemerkung (1);Bemerkung (2);Bemerkung (3);Bemerkung (4);Bemerkung (5);Bemerkung (6);Bemerkung (7);Bemerkung (8);Bemerkung (9);Bemerkung (10);ZE-Koordinaten unscharf (Ost);ZE-Koordinaten unscharf (Nord);Internationales KW
509900;Le Châtelot;Le Châtelot;L;Les Planchettes;Neuenburg;im Normalbetrieb;T;;44;31,6;15,8;30;15;57;43;100;50;0;0;0;0;0;0;1953;1953;621,5;50;Neuenburg;50;;;;;Le Doubs;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2549560;1219100;Ja
510000;Refrain;Refrain;L;Echelles de la Mort;;im Normalbetrieb;T;;23;12;0,3;11;0,275;32,3;27,7;60;1,5;0;0;0;0;0;0;1909;1956;549,61;2,5;Neuenburg;2,5;;;;;Le Doubs;;;;;;;0,275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2557140;1226460;Ja
510100;La Goule;La Goule;L;Le Noirmont;Jura;im Normalbetrieb;T;;22;5,6;5,6;5;5;13,3;11,42;24,72;24,72;0;0;0;0;0;0;1894;1958;514,34;100;Jura;100;;;;;Le Doubs;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2024;;;;;;;;;;;;;;;;;;;- Cote du plancher de la salle de la machine 3 = 513.37        ; ;;;;;;;;;2561370;1230990;Ja
600025;Ossasco;Ossasco;L;Bedretto, Ossasco;Tessin;im Normalbetrieb;T;;0,7;1,27;1,27;1,27;1,27;1,2;3,5;4,7;4,7;0;0;0;0;0;0;2012;2012;1311,1;100;Tessin;100;;;;;Rii di Cristallina;;;;;;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2684400;1151850;
600050;Sella;Sella;S;Motti della Bolla;Tessin;im Normalbetrieb;T;;2;1,93;1,93;1,85;1,85;2;0,9;2,9;2,9;0;0;0;0;0;0;1991;1991;2139;100;Tessin;100;;;;;Laghetti dell'Ovio;Lago Sella;;;;;;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2688040;1156330;
600100;Airolo;Lucendro;S;Airolo;Tessin;im Normalbetrieb;T;;7;60;60;58;58;69,7;32,6;102,3;102,3;0;0;0;0;0;0;1947;1947;1139;100;Uri;55;Tessin;45;;;Laghetti dell'Ovio;Laghetti S.Gottardo;Lago della Sella;Lago di Lucendro;R. Fibbia;R. Fortunei;R. Foss;58;R. Giacobi;R. Passera;R. Sella;;;A;EWU (Centrale Hospental);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2688930;1153440;
600200;Tremola/Sella (Cent.di pomp.);Lucendro;S;Cap.dei Morti;Tessin;im Normalbetrieb;;P;0;0;0;0;0;0;0;0;0;1,2;0,98;1,12;0,3;1,6;1,9;1947;1947;2041,1;100;Uri;55;Tessin;45;;;Foss;Sella;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2686930;1156300;
600300;Calcaccia;Calcaccia;L;Airolo, Launc;Tessin;im Normalbetrieb;T;;0,9;3,6;3,6;3,3;3,3;5;8,7;13,7;13,7;0;0;0;0;0;0;1922;1988;1065;100;Tessin;100;;;;;Calcaccia;Sorgenti Private;;;;;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2691770;1152720;
600400;Ritom;Ritom;S;Piotta;Tessin;im Normalbetrieb;T;;6,6;44;44;44;44;85,5;74,5;160;160;0;0;0;0;0;0;1920;1958;1007,24;100;Uri;29;Graubünden;17;Tessin;54;Garegna;Lago Cadagno;Lago Ritom;Reno di Medel;Unteralpreuss;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2085;;;;;;;;;;;;;;;;;;;- Fine della concessione per l'Unteralpreuss ed il Medelserrhein 2043      ;- Die Inbetriebnahme von Ritom II ist im Jahre 2023 vorgesehen. das KW Ritom II ersetzt Ritom I;                               ;;;;;;;;2694900;1152520;
600410;Ritom II;Ritom II;U;Piotta;Tessin;im Bau;T;P;16,8;120;120;120;120;93,6;50,4;144;144;7,8;60;60;0;0;0;2023;;1012,75;100;Tessin;100;;;;;Garegna;Lago Cadagno;Lago Ritom;Reno di Medel;Unteralpreuss;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2094;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2023 vorgesehen, das KW Ritom II erfährt eine Leistungssteigerung der Turbinen und Pumpen;   und ersetzt Ritom ;;;;;;;;;2695030;1152550;
600500;Stalvedro (AET);Stalvedro (AET);L;Piotta;Tessin;im Normalbetrieb;T;;11,5;14;14;13;13;22;33;55;55;0;0;0;0;0;0;1968;1968;1001,9;100;Tessin;100;;;;;R. Val Canaria;Ticino;;;;;;13;;;;;;B;OFIMA Locarno;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2695080;1152540;
600600;Tremorgio;Tremorgio;S;Rodi-Fiesso;Tessin;im Normalbetrieb;T;;1,6;10;10;10;10;5,6;1,2;6,8;6,8;0;0;0;0;0;0;1925;1925;948,5;100;Tessin;100;;;;;Lago Tremorgio;Torr. Lagasca;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2699660;1149590;
600650;Ri di Foch 2 Prato (Leventina);Ri di Foch 2 Prato (Leventina);L; Prato Leventina, P. di Masc.;Tessin;im Normalbetrieb;T;;0,07;0,31;0,31;0,31;0,31;0,8;1,2;2;2;0;0;0;0;0;0;2008;;1065;100;Tessin;100;;;;;Ri di Foch;;;;;;;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2700510;1148480;
600700;Ceresa 1;Ceresa 1;L;Faido;Tessin;im Normalbetrieb;T;;0,3;2;2;1,8;1,8;4,4;6,5;10,9;10,9;0;0;0;0;0;0;1950;1950;804,5;100;Tessin;100;;;;;Riale Ceresa;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2703610;1149150;
600750;Piumogna, Dalpe;Piumogna, Dalpe;L;Dalpe;Tessin;im Normalbetrieb;T;;1,65;1;1;1;1;1,22;3,88;5,1;5,1;0;0;0;0;0;0;2000;2000;1160,86;100;Tessin;100;;;;;Piumogna;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2702000;1147000;
600800;Piottino;Piottino;L;Lavorgo, Nivo di Chironico;Tessin;im Normalbetrieb;T;;24;72,9;72,9;60;60;128;172;300;300;0;0;0;0;0;0;1932;1958;610,5;100;Tessin;100;;;;;Ticino;;;;;;;60;;;;;;B;OFIMA Locarno;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2707690;1143960;
600900;Ticinetto;Ticinetto;L;Chironico;Tessin;im Normalbetrieb;T;;2;2,9;2,9;2,8;2,8;2,5;8;10,5;10,5;0;0;0;0;0;0;1907;1998;600,7;100;Tessin;100;;;;;Fim;Ticinetto;Val Chironico;;;;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2708550;1141890;
601000;Biaschina;Nuova Biaschina;L;Personico;Tessin;im Normalbetrieb;T;;54;141;141;135;135;142;240;382;382;0;0;0;0;0;0;1966;1974;312,5;100;Tessin;100;;;;;Ticino;;;;;;;135;;;;;;B;OFIMA Locarno;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2714670;1135930;
601100;Luzzone;Luzzone;L;Ghirone;Tessin;im Normalbetrieb;T;;11,6;20;20;19;19;5,6;21,2;26,8;26,8;0;0;0;0;0;0;1963;1963;1492;100;Tessin;100;;;;;Brenno;Carassina;Lareccio;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2716700;1158240;
601200;Olivone;Olivone;S;Olivone;Tessin;im Normalbetrieb;T;;20;102;102;96;96;140,3;69,8;210,1;210,1;0;0;0;0;0;0;1962;1962;1019,5;100;Tessin;100;;;;;Brenno;Lago di Luzzone;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2715860;1155380;
601300;Biasca;Biasca;S;Biasca;Tessin;im Normalbetrieb;T;;55;324;324;324;324;313;375;688;688;0;0;0;0;0;0;1959;2007;280;100;Tessin;100;;;;;Brenno di Lucomagno;Leggiuna;Nala;Orino;Sosto;;;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2718880;1132680;
601400;Spina (Isola);Spina (Isola);S;Mesocco, Spina;Graubünden;im Normalbetrieb;T;;6;20,9;20,9;20;20;15,4;47,4;62,8;62,8;0;0;0;0;0;0;1962;1962;1192,85;100;Graubünden;100;;;;;Lago d'Isola;Moesa;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2042;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2735910;1143730;
601500;Spina (Valbella);Spina (Valbella);L;Mesocco, Spina;Graubünden;im Normalbetrieb;T;;5;4,2;4,2;4;4;1,7;8,2;9,9;9,9;0;0;0;0;0;0;1963;1963;1192,85;100;Graubünden;100;;;;;Calancasca;;;;;;;4;;;;;;A;Calancasca SA (Centrale Sassello);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2735910;1143730;
601550;Mesocco (Nan Ros);Mesocco (Nan Ros);L;Mesocco, Camou;Graubünden;im Normalbetrieb;T;;0,09;0,35;0,35;0,35;0,35;0,55;1,05;1,6;1,6;0;0;0;0;0;0;2010;2010;1300;100;Graubünden;100;;;;;Riale Nan Ros;;;;;;;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2738050;1142500;
601600;Soazza;Soazza;L;Soazza;Graubünden;im Normalbetrieb;T;;14;83;83;80;80;54,1;191;245,1;245,1;0;0;0;0;0;0;1961;1961;481,5;100;Graubünden;100;;;;;Accumulazione di Isola;Moesa;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2736530;1133880;
601700;Lostallo;Lostallo;L;Lostallo, Rura;Graubünden;im Normalbetrieb;T;;4;25;25;24,2;24,2;19,4;52,3;71,7;71,7;0;0;0;0;0;0;1958;1958;441,8;100;Graubünden;100;;;;;Riale Val d'Arbola;Riale Val Forcola;Riale Val Montogn;;;;;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2736340;1131600;
601800;Piani di Verdabbio;Tecnicama;L;Piani di Verdabbio;Graubünden;im Normalbetrieb;T;;3,5;0,3;0,3;0,3;0,3;0,43;0,87;1,3;1,3;0;0;0;0;0;0;1957;1987;366,73;100;Graubünden;100;;;;;Moesa;;;;;;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2733750;1127450;
601900;Grono;Grono;L;Grono, Oltra;Graubünden;im Normalbetrieb;T;;6,6;37,5;37,5;36,25;36,25;27,44;66,52;93,96;93,96;0;0;0;0;0;0;1965;1965;317;100;Graubünden;100;;;;;Riale Val Albionasca;Riale Val Cama;Riale Val Grono;Riale Val Lanès;Riale Val Leggia;Riale Val Roggiasca;;36,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2732260;1122620;
602000;Sassello;Calancasca;L;Roveredo;Graubünden;im Normalbetrieb;T;;6;20,8;20,8;20;20;29,6;59,8;89,4;89,4;0;0;0;0;0;0;1951;1951;284,2;100;Graubünden;100;;;;;Calancasca;;;;;;;20;;;;;;B;OIM (Centrale Spina(Valbella));;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2729570;1122250;
602050;Madonna degli Angeli;Madonna degli Angeli;L;Giubiasco;Tessin;im Bau;T;;0,05;0,31;0,31;0,31;0,31;0,4;0,6;1;1;0;0;0;0;0;0;2021;;380;100;Tessin;100;;;;;Quelle Madonna degli Angeli;;;;;;;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2021 vorgesehen;;;;;;;;;;2722270;1115070;
602100;Morobbia;Morobbia;L;Giubiasco;Tessin;im Normalbetrieb;T;;5;15,5;15,5;15;15;14,7;27,7;42,4;42,4;0;0;0;0;0;0;1903;1970;264,6;100;Tessin;100;;;;;Morobbia;R. Carmena;R. Melirolo;Valmaggina;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2721890;1114180;
602200;Gordola;Verzasca (Gordola);S;Gordola;Tessin;im Normalbetrieb;T;;50;132,5;132,5;105;105;100;115;215;215;0;0;0;0;0;0;1965;1965;200;100;Tessin;100;;;;;Lago di Vogorno;Verzasca;;;;;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2708880;1116840;
602300;Tenero-Centrale di dotazione;Verzasca (Tenero);L;Tenero;Tessin;im Normalbetrieb;T;;2;4,25;4,25;4,4;4,4;5;7;12;12;0;0;0;0;0;0;1972;1972;211,85;100;Tessin;100;;;;;Verzasca;;;;;;;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2709230;1115450;
602400;Peccia (Sambuco);Sambuco-Peccia;U;Piano di Peccia;Tessin;im Normalbetrieb;T;P;14,5;54;54;44;44;60,5;24,9;85,4;85,4;4,4;24;22;1,5;10,5;12;1955;1955;1036,5;100;Tessin;100;;;;;Lago di Sambuco;Maggia;Riale di Peccia;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2690170;1141150;
602450;Peccia (Corgello);Corgello-Peccia;L;Piano di Peccia;Tessin;im Normalbetrieb;T;;3,8;0,98;0,98;0,96;0,96;0,6;1,4;2;2;0;0;0;0;0;0;1991;1991;1036,5;100;Tessin;100;;;;;Maggia;Presa Corgello;;;;;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2690170;1141150;
602500;Robiei;Robiei;U;Robiei;Tessin;im Normalbetrieb;T;P;49;192;192;165;165;26,7;3,7;30,4;30,4;36,4;162;140;0;24,9;24,9;1968;2016;1887;100;Tessin;100;;;;;Lago di Cavagnoli;Lago di Naret;Lago Sfundau;Laiozza;Vallegia;;;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2682240;1144300;
602600;Bavona;Bavona;S;San Carlo;Tessin;im Normalbetrieb;T;;18;140;140;124;124;177,2;147,1;324,3;324,3;0;0;0;0;0;0;1966;1966;1050,5;100;Tessin;100;;;;;Aegina;Bavona;Ticino;;;;;124;;;;;;;;A;AET    (Diversi centrali);;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;"- Energia restituita:	 I vari beneficiari sono Stalvedro, Tremorgio, Piottino e Personico                   ";                                                       ;                                                       ;                                                        ;                                                       ;;;;;;2684500;1140480;
602675;Broglio, com. Lavizarra;Kraftwerk Tomè;L;Broglio, Corsgèla in Lavizarra;Tessin;im Normalbetrieb;T;;0,26;2,12;2,12;2,2;2,2;2;4,7;6,7;6,7;0;0;0;0;0;0;2016;;703,75;100;Tessin;100;;;;;Lago di Tomè;;;;;;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2694460;1137360;
602700;Cavergno;Cavergno;S;Cavergno;Tessin;im Normalbetrieb;T;;26;114;114;104;104;200,8;196,9;397,7;397,7;0;0;0;0;0;0;1955;1955;529;100;Tessin;100;;;;;Bavona;Maggia;Riale di Peccia;;;;;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2689030;1134240;
602800;Verbano 1;Verbano 1;S;Brissago;Tessin;im Normalbetrieb;T;;44;119;119;96;96;148,7;197,6;346,3;346,3;0;0;0;0;0;0;1953;1953;203;100;Tessin;100;;;;;Bavona;Isorno;Maggia;Melezza;Palagnedra (Bacino di Comp.);Rovana;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2698780;1109730;
602900;Verbano 2;Verbano 2;S;Brissago;Tessin;im Normalbetrieb;T;;25;62;62;50;50;68;92,4;160,4;160,4;0;0;0;0;0;0;1973;1973;203;100;Tessin;100;;;;;Bavona;Isorno;Maggia;Melezza;Palagnedra (Bacino di Comp.);Rovana;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2698830;1109770;
602950;Campo Vallemaggia;Campo Vallemaggia;L;Campo Vallemaggia;Tessin;im Umbau;T;;0,86;1,28;1,28;1,22;1,22;1,92;5,18;7,1;7,1;0;0;0;0;0;0;2002;2002;1032,7;100;Tessin;100;;;;;Rovana;;;;;;;1,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2059;;;;;;;;;;;;;;;;;;;#NAME?;  Nach der Inbetriebnahme deR Erweiterung im Jahre 2019 sind folgende Werte zu erwarten:;"  Ausbauwassermenge (an 100 Tagen erreicht)		=   1.45 m3/s";"  Installierte Leistung sämtlicher Turbinen		=   2.54 MW";"  Maximal mögliche Leistung ab Generatoren		=   2.54 MW";"  Mittlere Produktionserwartung im Sommerhalbjahr	=   6.40 GWh";"  Mittlere Produktionserwartung im Winterhalbjahr		=   2.40 GWh";"  Mittlere Produktionserwartung im Jahr			=   8.80 GWh";"  Kote Maschinensalboden				=  1030.90 m.ü.M."; ;2682460;1126550;
602975;Cerentino;Cerentino;L;Cerentino, Collinasca;Tessin;im Normalbetrieb;T;;0,65;1,38;1,38;1,34;1,34;1,7;5,3;7;7;0;0;0;0;0;0;2004;2004;792,3;100;Tessin;100;;;;;Rovana di Bosco;;;;;;;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2685740;1128960;
603000;Giumaglio;Giumaglio;L;Someo, Giumaglio;Tessin;im Normalbetrieb;T;;2,8;8,94;8,94;8,7;8,7;9;16,3;25,3;25,3;0;0;0;0;0;0;1967;1967;354,7;100;Tessin;100;;;;;Brusada;Coglio;Foo;Giumaglio;Salto;;;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2694880;1126410;
603050;Borgnone;Galleria Cavergno-Palagnedra;L;Palagnedra;Tessin;im Normalbetrieb;T;;25;2,85;2,85;2,85;2,85;5;6;11;11;0;0;0;0;0;0;2018;;479,5;100;Tessin;100;;;;;Bavona;Isorno;Maggia;Riale di Peccia;Rovana;;;2,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2691900;1112850;
603100;Ponte Brolla;Ponte Brolla;L;Tegna, Ponte Brolla;Tessin;im Normalbetrieb;T;;10;3,1;3,1;3;3;5,4;8;13,4;13,4;0;0;0;0;0;0;1904;1958;226;100;Tessin;100;;;;;Maggia;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2701340;1115750;
603200;Stampa;Cassarate - Franscinone;L;Sonvico;Tessin;im Normalbetrieb;T;;2;5;5;3,6;3,6;8;7;15;15;0;0;0;0;0;0;1926;1991;346,75;100;Tessin;100;;;;;Cassarate;Franscinone;;;;;;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2718890;1100770;
603250;Sigirino (Monteceneri);Sigirino (Monteceneri);L;Sigirino (Monteceneri);Tessin;im Normalbetrieb;T;;0,2;0,84;0,84;1;1;1,1;1,7;2,8;2,8;0;0;0;0;0;0;2015;;520;100;Tessin;100;;;;;Quelle Cusello;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere Rechtsgrundlage;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2714020;1103950;
603300;Valmara;Valmara;L;Maroggia;Tessin;im Normalbetrieb;T;;0,45;0,95;0,95;0,95;0,95;2,47;3,18;5,65;5,65;0;0;0;0;0;0;1890;1999;311;100;Tessin;100;;;;;Sorgente Bossi;Sorgente Cà del Ferrée;;;;;;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;#NAME?;    ;                                                     ;;;;;;;;2719360;1088710;
603400;Gabi;Gabi;L;Gabi;Wallis;im Normalbetrieb;T;;4,8;11,33;11,33;11;11;6,2;31,4;37,6;37,6;0;0;0;0;0;0;1957;1986;1301,5;100;Wallis;100;;;;;Alpjenbach;Krummbach;Sengbach;Wallibach;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2648750;1115390;
603500;Gondo;Gondo;L;Gondo, San Marco;Wallis;im Normalbetrieb;T;;14;61;61;65;65;42;155;197;197;0;0;0;0;0;0;1952;2017;800;100;Wallis;100;;;;;Grosswasser;Krummbach;Lagginbach;Sera Stausee;;;;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2654960;1116310;
603600;Tannuwald;Tannuwald;L;Gondo, Tannuwald;Wallis;im Normalbetrieb;T;;2;5,2;5,2;5;5;3,9;13,6;17,5;17,5;0;0;0;0;0;0;1953;1979;1395,3;100;Wallis;100;;;;;Grosswasser;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2651710;1111160;
700100;Palü;Palü;S;Poschiavo, Alpe Palü;Graubünden;im Normalbetrieb;T;P;4,5;9,5;9,5;10,5;10,5;11;3;14;14;0,84;3;3,2;0;4;4;1927;2004;1954,54;100;Graubünden;100;;;;;Lago Bianco;Palü (Bacino di Comp.);;;;;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2799280;1138970;
700200;Bernina (Centrale di pomp.);Palü;S;Poschiavo, Bernina;Graubünden;im Normalbetrieb;;P;0;0;0;0;0;0;0;0;0;2;0,52;0,6;0,3;0;0,3;1923;1923;2234,7;100;Graubünden;100;;;;;Lago Bianco;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2798430;1142840;
700300;Cavaglia;Cavaglia;S;Poschiavo, Cavaglia;Graubünden;im Normalbetrieb;T;;4,2;7;7;7;7;9;14;23;23;0;0;0;0;0;0;1927;2016;1706,24;100;Graubünden;100;;;;;Acqua da Palü;Lago Bianco;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2089;;;;;;;;;;;;;;;;;;;- 2016 Laufrad Erneuerung;;;;;;;;;;2799860;1138500;
