name,eic_code,lat,lon
Töbeli,,47.1248957041,9.32865044802
Törbel (Gappil),,46.2347493762,7.84867201981
Torrent de Soi,,46.1860308699,6.89104970296
Tremorgio,12W-0000000064-3,46.4902114363,8.73670424626
Trempel,,47.2494883643,9.16366835457
Trient,,46.0583372445,6.96030038614
Trübsee,,46.8165004459,8.3919220311
Trümpler,,47.3456402562,8.73992340849
Trun,,46.7435050176,8.98649363197
Turbinage Jora - Afforêts,,46.1911570385,7.1997964841
Turbinage Salvan et Vernayaz,,46.1338328331,7.0346848085
Turgi,,47.4960768989,8.25399849275
Turtig,,46.3012328337,7.79388128295
Turtmann,,46.2954022598,7.68599836405
TWKW Nessel u. Mittubäch,,46.2892989196,8.02478361542
Unteraa - Lungerersee,,46.8214351941,8.1744623486
Unteraa - Melchaa,,46.8214351941,8.1744623486
Unterbäch,,46.2857490893,7.79741347619
Untere Emmengasse,,47.2045650167,7.57919186742
Untermühle,,47.1964928952,8.44330123323
Usine du Chanet,,46.9592586149,6.82888645291
Utzenstorf,,47.1458646634,7.54607873841
"Uznaberg, Uznach",,47.2311598929,8.96429863072
Val Giuf,,46.6713364433,8.75072947495
Valeis,,47.0232622307,9.44809505335
Valmara,,45.9394453937,8.9776796767
Verbano 1,12W-0000000925-8,46.131824283,8.71678735348
Verbano 2,12W-0000000925-8,46.1321767287,8.71744263841
Verbois,,46.1913941292,6.02735734063
Vernayaz (CFF),,46.1332077915,7.03598337007
Verzasca (Gordola),,46.1942167756,8.84910111686
Verzasca (Tenero),,46.1816582328,8.85330945367
Vessy,,46.1790567398,6.17027683448
Vissoie,,46.2099376546,7.58596983367
"Vissoie ""groupe auxiliaire""",,46.2099376546,7.58596983367
Vollèges-Cries,,46.0935060212,7.17785746662
Vouvry,,46.3361244664,6.88148115355
Wägital (Rempen),12W-0000000013-Q,47.1383731791,8.89757736059
Wägital (Siebnen),12W-0000000013-Q,47.1716280522,8.90006739911
Waldhalde,,47.1791652701,8.62847586729
Walzmühle 2,,47.0493657979,9.067192771
Wannenfluh,,46.9973291774,7.7219601987
Wassen,,46.7156913962,8.61014697239
Wässerwasserkraftwerk Mund,,46.3142389389,7.94572953313
Wässerwasserkraftwerk Mund,,46.3047309042,7.93954029783
Weinfelden (Model),,47.5608510601,9.1021506291
Weinfelden (Mühle),,47.5607188536,9.09882399502
Wernisberg,,46.9962188228,8.65124425665
Wettingen,,47.457089915,8.3209043409
Wettingen-Dotieranlage,,47.4563663935,8.32142281949
Widen,,47.5647136507,9.07728471582
Wiesti,,46.0243792554,7.75257026538
Wildegg-Brugg,,47.4688460177,8.1698811311
Wildegg-Brugg,,47.4514400712,8.16301195767
Wiler,,46.4069461254,7.78950019889
Windisch,,47.4813098091,8.23042079077
Wisserlen,,46.9102736664,8.29644423422
"WKW Neuägeri, Gmde Menzingen",,47.1528364463,8.56301002572
Wolfenschiessen,,46.9012025691,8.39670437623
Wolhusen (Geistlich),,47.0550001861,8.07763365713
Wunderklingen,,47.6978059267,8.4073779118
Wyhlen,,47.5387456625,7.70770633233
Wynau I,,47.2556656529,7.78674041559
Wynau II,,47.2568389099,7.78542689694
Zermeiggern,12W-0000000033-I,46.0823690569,7.95650543167
Zermeiggern,12W-0000000033-I,46.0841639647,7.95742737729
Ziegelbrücke,,47.1331874754,9.06288735926
"Zwingen, Obermatt",,47.4364944597,7.52399277792
